job_title,company,location,salary,skills
Data Analyst,Accenture,Mumbai,81782,"Excel, Tableau"
Data Analyst,Amazon,Bangalore,126517,"Python, SQL"
Data Scientist,Wipro,Pune,46834,"Python, ML"
Data Analyst,Amazon,Mumbai,137131,"Excel, Tableau"
Business Analyst,Infosys,Mumbai,85277,"Excel, Tableau"
Business Analyst,Amazon,Mumbai,53748,"Python, Excel"
Data Analyst,Infosys,Mumbai,142488,"Python, SQL"
Business Analyst,Infosys,Mumbai,101451,"SQL, Power BI"
ML Engineer,Wipro,Pune,39046,"Excel, Tableau"
ML Engineer,Wipro,Mumbai,63818,"Python, SQL"
Data Scientist,Accenture,Pune,40780,"Excel, Tableau"
Data Scientist,Google,Pune,67507,"Excel, Tableau"
Data Scientist,Accenture,Delhi,108720,"Python, Excel"
Data Analyst,Google,Bangalore,110760,"Excel, Tableau"
Data Analyst,Wipro,Mumbai,79718,"Python, SQL"
Business Analyst,Google,Pune,67739,"Python, ML"
Business Analyst,Google,Mumbai,116525,"Python, SQL"
Business Analyst,Accenture,Bangalore,58778,"Python, ML"
ML Engineer,Amazon,Delhi,141742,"Excel, Tableau"
Data Analyst,Google,Bangalore,41204,"SQL, Power BI"
Business Analyst,Wipro,Mumbai,119899,"Excel, Tableau"
Data Analyst,Wipro,Bangalore,45811,"Python, ML"
ML Engineer,TCS,Hyderabad,114918,"Python, ML"
Business Analyst,Wipro,Pune,133209,"Excel, Tableau"
Data Analyst,Google,Mumbai,108874,"SQL, Power BI"
Business Analyst,Wipro,Delhi,98688,"Python, SQL"
Data Scientist,Wipro,Bangalore,32220,"Python, ML"
Data Analyst,Google,Pune,102330,"Excel, Tableau"
Data Analyst,Amazon,Mumbai,133632,"Python, Excel"
Data Scientist,Wipro,Delhi,88286,"Excel, Tableau"
ML Engineer,Amazon,Delhi,89047,"Python, SQL"
ML Engineer,TCS,Pune,31241,"Python, ML"
Data Analyst,TCS,Mumbai,132782,"SQL, Power BI"
Business Analyst,Infosys,Delhi,92607,"SQL, Power BI"
ML Engineer,Google,Mumbai,122585,"SQL, Power BI"
ML Engineer,Infosys,Mumbai,148228,"Python, ML"
Data Scientist,TCS,Bangalore,52298,"SQL, Power BI"
Data Analyst,Amazon,Pune,103065,"Excel, Tableau"
ML Engineer,Wipro,Bangalore,60388,"Excel, Tableau"
Data Scientist,Google,Mumbai,99528,"Python, ML"
Data Analyst,Google,Hyderabad,47509,"Python, ML"
Data Analyst,Infosys,Pune,33661,"Excel, Tableau"
ML Engineer,Google,Pune,47651,"Python, SQL"
ML Engineer,Google,Delhi,98609,"SQL, Power BI"
Data Scientist,Amazon,Mumbai,75166,"Excel, Tableau"
Data Scientist,Amazon,Delhi,88172,"Excel, Tableau"
Data Analyst,Accenture,Delhi,147562,"Python, SQL"
Business Analyst,Wipro,Hyderabad,61829,"SQL, Power BI"
Business Analyst,Amazon,Hyderabad,76205,"Python, SQL"
Data Analyst,Amazon,Bangalore,105842,"Python, SQL"
Data Scientist,TCS,Mumbai,141993,"Excel, Tableau"
Data Analyst,Infosys,Hyderabad,92404,"Excel, Tableau"
Business Analyst,Accenture,Hyderabad,42196,"Python, Excel"
Business Analyst,Infosys,Bangalore,91551,"SQL, Power BI"
Business Analyst,Amazon,Mumbai,51449,"Python, SQL"
ML Engineer,Google,Bangalore,148299,"SQL, Power BI"
Business Analyst,Amazon,Mumbai,113117,"Excel, Tableau"
ML Engineer,Google,Pune,42276,"Python, Excel"
Business Analyst,Google,Hyderabad,134992,"Python, Excel"
Business Analyst,Infosys,Bangalore,99721,"Python, Excel"
Business Analyst,TCS,Bangalore,47285,"Excel, Tableau"
ML Engineer,TCS,Mumbai,65389,"Excel, Tableau"
Data Scientist,Amazon,Pune,47560,"Python, Excel"
Data Scientist,Accenture,Mumbai,147403,"Python, ML"
Business Analyst,TCS,Pune,56924,"Python, ML"
ML Engineer,TCS,Mumbai,109358,"SQL, Power BI"
ML Engineer,TCS,Mumbai,139028,"SQL, Power BI"
ML Engineer,Accenture,Pune,116550,"Python, SQL"
Business Analyst,TCS,Delhi,56428,"Python, Excel"
ML Engineer,Amazon,Delhi,123217,"Python, Excel"
Data Analyst,Accenture,Hyderabad,39630,"Excel, Tableau"
ML Engineer,TCS,Delhi,66931,"Python, ML"
Business Analyst,TCS,Pune,145412,"Python, Excel"
Business Analyst,Wipro,Bangalore,141096,"SQL, Power BI"
Data Scientist,TCS,Bangalore,60551,"SQL, Power BI"
ML Engineer,Infosys,Delhi,91029,"Python, ML"
Data Analyst,Amazon,Hyderabad,50368,"Python, ML"
ML Engineer,Wipro,Delhi,86963,"Excel, Tableau"
Data Scientist,Infosys,Hyderabad,110371,"Python, Excel"
Data Analyst,TCS,Hyderabad,43891,"Python, SQL"
Data Analyst,Accenture,Pune,85555,"Python, SQL"
ML Engineer,Google,Bangalore,87714,"Python, Excel"
Data Scientist,Infosys,Delhi,90300,"Python, Excel"
ML Engineer,Infosys,Hyderabad,57461,"Python, ML"
Data Analyst,TCS,Mumbai,77334,"SQL, Power BI"
Data Scientist,Infosys,Mumbai,139315,"Excel, Tableau"
ML Engineer,Google,Delhi,119610,"Python, Excel"
Business Analyst,Amazon,Delhi,66652,"Python, ML"
ML Engineer,Accenture,Bangalore,127261,"Excel, Tableau"
ML Engineer,Accenture,Delhi,45584,"Python, SQL"
ML Engineer,Accenture,Pune,76254,"Python, Excel"
Data Analyst,TCS,Mumbai,127089,"Python, ML"
Data Scientist,Infosys,Pune,147926,"Python, Excel"
Business Analyst,Wipro,Delhi,67926,"Python, SQL"
Business Analyst,TCS,Bangalore,95885,"Python, Excel"
Business Analyst,Amazon,Mumbai,119295,"Excel, Tableau"
Data Scientist,Google,Pune,120329,"Excel, Tableau"
Data Analyst,Infosys,Bangalore,111858,"SQL, Power BI"
ML Engineer,Amazon,Hyderabad,138854,"Python, ML"
Data Analyst,Wipro,Hyderabad,136967,"Python, SQL"
Business Analyst,Infosys,Hyderabad,79924,"SQL, Power BI"
Data Analyst,TCS,Mumbai,86424,"Python, ML"
Business Analyst,Infosys,Pune,46660,"SQL, Power BI"
Data Scientist,Google,Pune,86047,"SQL, Power BI"
Data Scientist,Google,Pune,131095,"Excel, Tableau"
Business Analyst,Amazon,Mumbai,66674,"Python, ML"
Data Scientist,Google,Mumbai,139422,"Python, SQL"
ML Engineer,Wipro,Mumbai,38875,"Python, Excel"
Data Analyst,Accenture,Pune,140155,"Python, Excel"
Data Scientist,Infosys,Bangalore,58878,"Python, Excel"
Data Scientist,Google,Mumbai,69157,"Python, SQL"
Data Analyst,Wipro,Delhi,41742,"SQL, Power BI"
ML Engineer,TCS,Bangalore,103886,"Python, Excel"
Business Analyst,Google,Pune,44738,"SQL, Power BI"
Data Analyst,Infosys,Pune,80414,"Excel, Tableau"
ML Engineer,TCS,Bangalore,49813,"Python, SQL"
Data Scientist,TCS,Bangalore,81297,"Python, Excel"
Data Analyst,Wipro,Bangalore,115984,"Python, Excel"
Data Scientist,Amazon,Pune,105473,"Python, SQL"
Data Analyst,Amazon,Bangalore,44315,"Python, SQL"
ML Engineer,Wipro,Hyderabad,99582,"SQL, Power BI"
ML Engineer,Accenture,Bangalore,82457,"Excel, Tableau"
ML Engineer,Infosys,Bangalore,103904,"Excel, Tableau"
Data Analyst,TCS,Mumbai,127798,"Python, ML"
ML Engineer,Wipro,Delhi,49842,"SQL, Power BI"
ML Engineer,Accenture,Mumbai,50498,"Excel, Tableau"
ML Engineer,TCS,Mumbai,133231,"SQL, Power BI"
Data Scientist,Accenture,Mumbai,86391,"Excel, Tableau"
ML Engineer,Accenture,Mumbai,73849,"Python, ML"
Data Analyst,Infosys,Bangalore,71924,"Python, ML"
Business Analyst,Infosys,Hyderabad,79708,"SQL, Power BI"
ML Engineer,Infosys,Mumbai,135653,"SQL, Power BI"
Data Scientist,Infosys,Pune,70059,"Python, Excel"
ML Engineer,TCS,Delhi,101309,"Excel, Tableau"
ML Engineer,Infosys,Delhi,51480,"Python, SQL"
Data Scientist,Wipro,Bangalore,36529,"Python, Excel"
Data Analyst,TCS,Pune,131619,"Excel, Tableau"
ML Engineer,Wipro,Pune,140123,"SQL, Power BI"
ML Engineer,Infosys,Delhi,77648,"Excel, Tableau"
Data Analyst,Accenture,Pune,51667,"Excel, Tableau"
Business Analyst,TCS,Mumbai,118329,"Python, ML"
Data Scientist,TCS,Delhi,90311,"Python, Excel"
Business Analyst,Infosys,Bangalore,130138,"SQL, Power BI"
Data Analyst,Wipro,Pune,107727,"Python, Excel"
Business Analyst,Accenture,Pune,75002,"SQL, Power BI"
Business Analyst,TCS,Bangalore,106143,"SQL, Power BI"
Data Analyst,Amazon,Mumbai,108708,"Python, ML"
Data Analyst,Wipro,Mumbai,54543,"Python, SQL"
Business Analyst,Wipro,Pune,71371,"Python, SQL"
ML Engineer,Wipro,Bangalore,139605,"Excel, Tableau"
Data Scientist,Amazon,Bangalore,81095,"Python, ML"
ML Engineer,Accenture,Mumbai,131660,"Python, SQL"
ML Engineer,Accenture,Pune,100954,"Python, Excel"
ML Engineer,Infosys,Hyderabad,118294,"SQL, Power BI"
ML Engineer,Wipro,Bangalore,75630,"SQL, Power BI"
Data Analyst,Infosys,Pune,120837,"Python, Excel"
Business Analyst,Accenture,Bangalore,53365,"Python, Excel"
Business Analyst,Infosys,Hyderabad,130970,"Python, SQL"
Business Analyst,Wipro,Delhi,142105,"Python, Excel"
Data Analyst,Accenture,Delhi,57128,"Python, SQL"
Business Analyst,Google,Hyderabad,80624,"Excel, Tableau"
Data Scientist,Amazon,Mumbai,100237,"SQL, Power BI"
Data Analyst,Google,Delhi,46869,"SQL, Power BI"
Business Analyst,Google,Pune,127964,"Python, SQL"
Data Scientist,Infosys,Pune,120558,"Python, SQL"
Data Scientist,Infosys,Hyderabad,119005,"Python, SQL"
Data Analyst,TCS,Mumbai,94466,"SQL, Power BI"
Business Analyst,Wipro,Bangalore,87507,"SQL, Power BI"
Business Analyst,Google,Delhi,61873,"Python, ML"
ML Engineer,Wipro,Mumbai,129668,"Python, ML"
Business Analyst,Wipro,Hyderabad,42043,"Python, ML"
Data Analyst,TCS,Bangalore,88813,"Python, ML"
Business Analyst,Wipro,Bangalore,61746,"Python, Excel"
Data Analyst,Wipro,Hyderabad,70736,"Python, Excel"
Business Analyst,Wipro,Pune,62463,"Python, ML"
Business Analyst,Accenture,Delhi,69616,"Python, ML"
Business Analyst,Wipro,Pune,35090,"SQL, Power BI"
Data Scientist,Infosys,Bangalore,123837,"Python, Excel"
Business Analyst,Accenture,Bangalore,143793,"Excel, Tableau"
Business Analyst,Wipro,Pune,81300,"Excel, Tableau"
Data Analyst,TCS,Hyderabad,137096,"Python, SQL"
Data Scientist,Accenture,Mumbai,67204,"Python, Excel"
Data Analyst,Infosys,Bangalore,61394,"Python, ML"
Data Scientist,Infosys,Bangalore,103627,"Python, ML"
Business Analyst,TCS,Hyderabad,52768,"Excel, Tableau"
Business Analyst,Infosys,Bangalore,71935,"Python, ML"
Data Scientist,TCS,Delhi,103395,"SQL, Power BI"
Data Analyst,Infosys,Bangalore,93672,"Python, SQL"
Data Analyst,Infosys,Bangalore,65005,"Python, ML"
ML Engineer,Wipro,Hyderabad,113921,"Excel, Tableau"
Data Analyst,TCS,Pune,118786,"Python, Excel"
ML Engineer,Accenture,Mumbai,139381,"Python, Excel"
Data Scientist,Infosys,Hyderabad,117319,"Python, Excel"
ML Engineer,TCS,Mumbai,130230,"Python, ML"
Data Scientist,Google,Mumbai,149446,"Excel, Tableau"
Data Scientist,Accenture,Bangalore,136381,"Python, Excel"
Data Scientist,TCS,Pune,99944,"SQL, Power BI"
ML Engineer,Google,Bangalore,102537,"SQL, Power BI"
ML Engineer,Google,Pune,63488,"Excel, Tableau"
ML Engineer,Wipro,Pune,88751,"SQL, Power BI"
Data Scientist,TCS,Mumbai,30839,"Python, Excel"
Data Analyst,Accenture,Hyderabad,85905,"Python, ML"
ML Engineer,Wipro,Delhi,47136,"Python, SQL"
ML Engineer,Amazon,Hyderabad,85690,"Python, Excel"
Data Analyst,Wipro,Delhi,42490,"Python, SQL"
ML Engineer,Amazon,Mumbai,96041,"SQL, Power BI"
Business Analyst,TCS,Pune,88854,"Python, Excel"
ML Engineer,TCS,Bangalore,102661,"Python, ML"
ML Engineer,Wipro,Mumbai,130268,"Python, ML"
Business Analyst,TCS,Mumbai,33289,"Excel, Tableau"
ML Engineer,Amazon,Mumbai,113955,"Python, SQL"
Data Scientist,Infosys,Mumbai,60586,"SQL, Power BI"
ML Engineer,Wipro,Delhi,109188,"SQL, Power BI"
Data Scientist,Amazon,Bangalore,126929,"Python, Excel"
Data Analyst,Accenture,Hyderabad,132984,"Python, SQL"
Data Scientist,Accenture,Delhi,110657,"Python, SQL"
Data Scientist,Google,Bangalore,47801,"Python, Excel"
Business Analyst,Amazon,Delhi,145109,"Python, Excel"
ML Engineer,Infosys,Hyderabad,68875,"Excel, Tableau"
Data Scientist,Amazon,Pune,78585,"Python, ML"
Data Scientist,Wipro,Hyderabad,102788,"SQL, Power BI"
Data Scientist,Wipro,Mumbai,90557,"SQL, Power BI"
ML Engineer,TCS,Hyderabad,65928,"Python, SQL"
ML Engineer,Accenture,Delhi,89626,"Excel, Tableau"
Data Scientist,Infosys,Hyderabad,71620,"SQL, Power BI"
ML Engineer,Amazon,Delhi,122168,"Excel, Tableau"
Business Analyst,Accenture,Delhi,30013,"Python, ML"
Business Analyst,Wipro,Pune,109665,"Python, ML"
Data Scientist,Wipro,Bangalore,124700,"SQL, Power BI"
ML Engineer,Amazon,Pune,59416,"Excel, Tableau"
ML Engineer,Wipro,Hyderabad,94092,"Python, Excel"
Data Analyst,Google,Hyderabad,75001,"Python, ML"
ML Engineer,Google,Pune,97154,"SQL, Power BI"
Data Scientist,TCS,Delhi,118412,"Excel, Tableau"
Data Scientist,Wipro,Delhi,89833,"Python, ML"
Data Analyst,Amazon,Pune,36841,"Python, Excel"
ML Engineer,Infosys,Delhi,102639,"Python, Excel"
ML Engineer,Google,Hyderabad,95573,"SQL, Power BI"
ML Engineer,Accenture,Mumbai,42169,"Python, SQL"
Data Analyst,Wipro,Pune,103926,"SQL, Power BI"
Data Scientist,Amazon,Mumbai,65353,"Python, ML"
Business Analyst,Google,Hyderabad,111366,"Python, Excel"
Data Analyst,TCS,Hyderabad,105930,"Python, ML"
Data Analyst,Accenture,Hyderabad,43588,"Python, Excel"
Data Analyst,Google,Hyderabad,74741,"Python, SQL"
Data Analyst,TCS,Pune,57840,"Python, Excel"
Business Analyst,Google,Delhi,109863,"SQL, Power BI"
Business Analyst,Accenture,Mumbai,43710,"Python, ML"
Business Analyst,Google,Bangalore,141636,"SQL, Power BI"
Business Analyst,Wipro,Delhi,101493,"Excel, Tableau"
Data Analyst,Google,Bangalore,104795,"Python, Excel"
Data Scientist,Google,Pune,54786,"Excel, Tableau"
ML Engineer,TCS,Delhi,82825,"Python, ML"
ML Engineer,Accenture,Delhi,35134,"Python, Excel"
Data Scientist,Google,Bangalore,61017,"Excel, Tableau"
Data Scientist,Accenture,Hyderabad,99704,"SQL, Power BI"
ML Engineer,TCS,Pune,51474,"Python, Excel"
Data Analyst,Google,Hyderabad,139898,"Python, ML"
Data Scientist,Wipro,Delhi,120969,"Python, Excel"
Business Analyst,Infosys,Hyderabad,52252,"Python, ML"
Business Analyst,Infosys,Mumbai,115671,"Python, Excel"
Data Analyst,Wipro,Hyderabad,110420,"Python, SQL"
ML Engineer,Wipro,Pune,123237,"Python, ML"
Data Analyst,Amazon,Mumbai,75503,"Python, Excel"
Data Scientist,Wipro,Mumbai,138429,"Python, ML"
Business Analyst,Wipro,Delhi,134405,"Python, ML"
ML Engineer,Google,Delhi,62977,"Excel, Tableau"
Data Analyst,TCS,Pune,67407,"Python, ML"
ML Engineer,Wipro,Bangalore,118580,"SQL, Power BI"
ML Engineer,Amazon,Hyderabad,103827,"SQL, Power BI"
Data Scientist,Wipro,Bangalore,109276,"SQL, Power BI"
Business Analyst,Accenture,Bangalore,39304,"Python, SQL"
ML Engineer,Amazon,Mumbai,89489,"Excel, Tableau"
ML Engineer,Infosys,Delhi,136899,"Python, Excel"
Data Analyst,TCS,Bangalore,91654,"Python, SQL"
ML Engineer,Accenture,Delhi,101164,"Python, SQL"
Business Analyst,Amazon,Delhi,36611,"Python, ML"
ML Engineer,Google,Delhi,111074,"Python, Excel"
ML Engineer,Google,Pune,32889,"SQL, Power BI"
Data Analyst,Infosys,Bangalore,142770,"Python, Excel"
Business Analyst,Accenture,Delhi,92299,"SQL, Power BI"
Business Analyst,TCS,Delhi,69017,"SQL, Power BI"
Data Analyst,Amazon,Bangalore,50875,"Python, ML"
Data Analyst,Amazon,Mumbai,93548,"Python, ML"
Data Analyst,Wipro,Hyderabad,56834,"Excel, Tableau"
Data Scientist,Infosys,Hyderabad,70288,"Excel, Tableau"
Data Analyst,Amazon,Pune,50911,"Python, Excel"
Business Analyst,Accenture,Delhi,102358,"Python, ML"
ML Engineer,Accenture,Bangalore,137275,"SQL, Power BI"
Business Analyst,Wipro,Bangalore,38276,"SQL, Power BI"
Business Analyst,Accenture,Bangalore,120684,"SQL, Power BI"
Business Analyst,Infosys,Mumbai,101173,"Python, Excel"
Business Analyst,Accenture,Mumbai,148691,"Python, SQL"
Data Analyst,Accenture,Mumbai,38651,"Python, ML"
Data Analyst,Infosys,Bangalore,147108,"SQL, Power BI"
Data Scientist,Wipro,Pune,35876,"Excel, Tableau"
Data Scientist,Wipro,Pune,144755,"Excel, Tableau"
Data Scientist,Amazon,Mumbai,56574,"Python, ML"
Data Analyst,Amazon,Hyderabad,113424,"Python, Excel"
Data Analyst,TCS,Pune,55681,"Excel, Tableau"
Data Scientist,Amazon,Delhi,140229,"Excel, Tableau"
Data Analyst,Wipro,Hyderabad,34049,"SQL, Power BI"
Data Scientist,Google,Pune,115974,"Python, ML"
Data Scientist,Infosys,Mumbai,48292,"Python, SQL"
ML Engineer,Google,Hyderabad,128020,"Python, Excel"
Business Analyst,TCS,Bangalore,129741,"Python, SQL"
Data Scientist,Amazon,Mumbai,146936,"Python, SQL"
Data Analyst,Accenture,Hyderabad,108629,"Python, ML"
Data Analyst,Accenture,Delhi,77403,"Python, SQL"
ML Engineer,Amazon,Delhi,126853,"Python, ML"
Business Analyst,Accenture,Mumbai,31017,"Python, ML"
Data Scientist,TCS,Hyderabad,81954,"SQL, Power BI"
Data Analyst,Google,Delhi,139577,"Python, Excel"
Business Analyst,Accenture,Hyderabad,56279,"SQL, Power BI"
ML Engineer,TCS,Bangalore,47666,"SQL, Power BI"
Data Analyst,Google,Hyderabad,63448,"SQL, Power BI"
Data Analyst,Infosys,Delhi,143268,"Excel, Tableau"
Business Analyst,TCS,Pune,81198,"SQL, Power BI"
Data Analyst,Amazon,Mumbai,86108,"Python, Excel"
ML Engineer,Wipro,Hyderabad,125551,"Python, SQL"
Data Analyst,Amazon,Delhi,36228,"Excel, Tableau"
Data Scientist,TCS,Delhi,139018,"Python, SQL"
Business Analyst,Accenture,Mumbai,45191,"SQL, Power BI"
Business Analyst,Amazon,Hyderabad,70402,"Python, ML"
ML Engineer,Google,Delhi,131878,"Python, ML"
Business Analyst,Google,Bangalore,141260,"Excel, Tableau"
Data Analyst,Google,Bangalore,100153,"Excel, Tableau"
Data Analyst,Accenture,Mumbai,58590,"SQL, Power BI"
Business Analyst,Accenture,Bangalore,70362,"Python, Excel"
ML Engineer,Amazon,Pune,64303,"Python, Excel"
Data Scientist,Google,Delhi,85727,"SQL, Power BI"
Data Analyst,Accenture,Hyderabad,109615,"Python, Excel"
Data Scientist,TCS,Delhi,68624,"Python, ML"
Data Scientist,Google,Bangalore,116550,"Python, Excel"
ML Engineer,Amazon,Delhi,136716,"Python, ML"
Data Analyst,Infosys,Mumbai,40627,"Excel, Tableau"
ML Engineer,Accenture,Mumbai,104694,"Excel, Tableau"
Data Analyst,TCS,Delhi,90392,"Excel, Tableau"
Data Analyst,Amazon,Pune,81435,"Python, ML"
Data Scientist,TCS,Pune,84386,"Python, ML"
ML Engineer,Accenture,Bangalore,94205,"Python, Excel"
Data Scientist,Accenture,Delhi,110096,"Python, ML"
Data Analyst,TCS,Hyderabad,56828,"Python, ML"
Data Analyst,Amazon,Delhi,39451,"Python, Excel"
Data Scientist,TCS,Bangalore,85688,"SQL, Power BI"
Data Analyst,Google,Hyderabad,149794,"Python, Excel"
Data Analyst,Amazon,Mumbai,36384,"Python, ML"
ML Engineer,Wipro,Bangalore,118454,"Excel, Tableau"
Data Scientist,Google,Mumbai,140654,"SQL, Power BI"
Business Analyst,Infosys,Mumbai,107213,"SQL, Power BI"
Business Analyst,Amazon,Delhi,77545,"Excel, Tableau"
ML Engineer,Accenture,Mumbai,42099,"Python, SQL"
ML Engineer,Accenture,Mumbai,85243,"Python, Excel"
Business Analyst,Accenture,Bangalore,62161,"Python, ML"
ML Engineer,TCS,Bangalore,61009,"SQL, Power BI"
Data Scientist,Google,Hyderabad,115501,"SQL, Power BI"
Business Analyst,TCS,Delhi,62298,"Python, SQL"
Business Analyst,Google,Hyderabad,60532,"Python, ML"
Business Analyst,Google,Mumbai,80376,"Python, SQL"
Data Analyst,Amazon,Pune,129158,"Python, Excel"
Business Analyst,Accenture,Bangalore,97996,"Python, ML"
ML Engineer,Google,Delhi,87591,"Python, SQL"
Data Analyst,TCS,Mumbai,74455,"SQL, Power BI"
ML Engineer,Amazon,Mumbai,51175,"Python, ML"
Data Analyst,Infosys,Delhi,148977,"SQL, Power BI"
Data Analyst,Wipro,Pune,48164,"Python, Excel"
Data Analyst,Wipro,Delhi,64689,"Python, Excel"
Data Analyst,TCS,Hyderabad,30260,"SQL, Power BI"
Data Analyst,Infosys,Mumbai,51816,"SQL, Power BI"
ML Engineer,Amazon,Hyderabad,60034,"SQL, Power BI"
ML Engineer,Infosys,Hyderabad,139394,"Python, SQL"
Data Analyst,Accenture,Delhi,144635,"Python, ML"
ML Engineer,TCS,Pune,36801,"Python, ML"
Business Analyst,Wipro,Hyderabad,47207,"Python, ML"
Data Scientist,TCS,Pune,149670,"SQL, Power BI"
Business Analyst,Amazon,Bangalore,78938,"SQL, Power BI"
Business Analyst,Amazon,Pune,104521,"Excel, Tableau"
Data Analyst,Google,Delhi,48897,"SQL, Power BI"
Business Analyst,Accenture,Mumbai,42691,"Python, Excel"
Data Analyst,TCS,Mumbai,57009,"Python, SQL"
Business Analyst,Google,Mumbai,75308,"Python, SQL"
Business Analyst,Accenture,Mumbai,107954,"Excel, Tableau"
ML Engineer,TCS,Delhi,66338,"Excel, Tableau"
ML Engineer,Wipro,Bangalore,63964,"Python, SQL"
ML Engineer,Wipro,Bangalore,100998,"Python, Excel"
ML Engineer,Accenture,Bangalore,53109,"SQL, Power BI"
ML Engineer,Accenture,Pune,132806,"SQL, Power BI"
Data Scientist,Infosys,Pune,116872,"Python, ML"
Data Scientist,Amazon,Hyderabad,49383,"Excel, Tableau"
Data Scientist,TCS,Delhi,78146,"Python, Excel"
Business Analyst,Accenture,Bangalore,125003,"Python, Excel"
Business Analyst,Accenture,Bangalore,40134,"Python, ML"
ML Engineer,Infosys,Hyderabad,37249,"Python, ML"
ML Engineer,Amazon,Mumbai,44600,"SQL, Power BI"
ML Engineer,Accenture,Mumbai,82415,"Python, Excel"
Data Scientist,Google,Mumbai,86712,"SQL, Power BI"
Data Scientist,TCS,Delhi,51503,"Excel, Tableau"
Data Analyst,Accenture,Hyderabad,61141,"Python, SQL"
Business Analyst,TCS,Pune,68051,"Python, ML"
Data Scientist,Wipro,Mumbai,45974,"Python, SQL"
ML Engineer,TCS,Delhi,92525,"Excel, Tableau"
Data Scientist,Google,Mumbai,124268,"Excel, Tableau"
Data Analyst,Infosys,Hyderabad,42532,"Excel, Tableau"
Business Analyst,Infosys,Hyderabad,93975,"Python, ML"
Business Analyst,Amazon,Pune,109910,"Python, Excel"
ML Engineer,Wipro,Bangalore,68692,"Python, SQL"
Business Analyst,TCS,Bangalore,36215,"Excel, Tableau"
Data Scientist,Infosys,Hyderabad,128273,"Python, ML"
Business Analyst,Infosys,Mumbai,32937,"Python, Excel"
ML Engineer,Infosys,Mumbai,73505,"Python, Excel"
ML Engineer,TCS,Bangalore,74980,"Python, Excel"
Data Scientist,TCS,Bangalore,95981,"Python, SQL"
ML Engineer,Google,Mumbai,38910,"SQL, Power BI"
Data Scientist,TCS,Delhi,88629,"Python, ML"
Data Analyst,Accenture,Mumbai,138314,"Python, ML"
ML Engineer,TCS,Pune,78798,"Excel, Tableau"
Data Analyst,Accenture,Pune,51999,"Python, SQL"
Business Analyst,Google,Pune,78298,"Python, SQL"
Business Analyst,Infosys,Pune,115219,"SQL, Power BI"
Data Scientist,Wipro,Pune,40950,"Python, ML"
Data Analyst,TCS,Bangalore,49225,"Python, SQL"
Business Analyst,Google,Delhi,115673,"Python, ML"
Data Analyst,Wipro,Delhi,114385,"Python, ML"
Data Scientist,Wipro,Delhi,145814,"Python, ML"
Data Scientist,Google,Hyderabad,37797,"SQL, Power BI"
